Attendee_ID,Group_Size,Arrival_Time_Min,Arrival_Location_X,Arrival_Location_Y,Dist_G1,Dist_G2,Dist_G3,Dist_G4
S4249,1,198,459.573200148538,35.594911626116385,104.2568625133349,812.6950369227992,726.6973628817143,868.1568177350333
S7276,1,198,860.2001045660279,215.75394689896422,414.54575116720315,729.252208635643,548.1817095880303,898.4304240852101
S3712,1,198,991.8648145510147,917.3363042624663,946.3235250722429,500.88487113008586,370.47798672844243,738.5403015686082
S3731,1,198,869.2872625268326,326.79108646887767,456.6970288465846,640.7434185408692,449.45228563427696,826.6076174599353
S19600,1,198,466.87389763168875,512.5670807797334,373.2108841516027,336.1650096598957,299.27657602718546,423.7407004206459
S9254,3,198,139.2245934969082,936.3349160869187,856.1635130956106,367.5529331691252,571.0337739292712,128.51794477513823
S10321,4,198,583.2212911212904,445.08341469429024,332.1735853054679,411.76611109971867,298.9533192474508,544.59509302734
S828,1,198,509.66138456874177,770.0844540528017,633.0267458221032,78.61255451317516,166.9803643564853,277.66059814839195
S2939,2,198,231.78142036013017,448.30615750282846,379.5931137042414,478.627572437981,522.8622638398399,431.4203676983762
S6586,1,198,331.0552966718103,109.42811462008794,125.3411974536393,756.2303828023314,708.5246496974336,773.5258875713862
S5948,2,198,880.1805614627459,779.960449764348,769.9122413499514,390.19128561829046,214.0523644164005,633.6768217052143
S4772,2,198,658.3766481601423,515.9364067798844,428.848542477219,369.2248792259597,215.07028928407092,543.307122826133
S11253,1,198,425.22159399596285,122.22421628718926,32.52861910022614,728.6879295053697,656.4670995692209,775.9689664120698
S12033,1,198,557.1281797285824,542.8759885573594,416.5518345507632,310.7004335926852,220.01393752009173,452.51407922392167
S15038,1,198,18.394169541228077,906.4434909575266,881.2693771663603,481.10818972986857,676.7567546657282,237.49380670508512
S3024,2,198,707.9051675478402,879.3623788830655,782.520499189317,214.4136678433517,153.07562785740214,453.59220168102246
S10525,1,198,665.0336088047632,333.8702006650968,287.77545168760435,540.7478855569609,396.7702492956173,682.6478598800302
S18946,2,198,577.606085332316,137.9229090489965,124.91310824976162,714.2474499043693,600.1127210921161,808.651868701032
S15537,1,198,884.0355358866525,700.5134636237731,707.5605708605943,415.0507796059389,214.25410605140314,654.56633019594
S6917,2,198,297.0711359089082,858.7398171066546,735.7632095177414,199.12286571780433,396.13461383205606,47.37438118379432
S6182,2,198,561.3570608816885,647.0604062466974,518.9371636753392,210.84443003993735,138.54893286183827,384.88431424712115
S16856,2,198,867.8788447014746,657.6747975182274,663.8862742389284,417.6268244537724,209.09891589137638,652.3104004170369
S16278,2,198,787.5412179639711,818.7964653024158,757.2245957943558,293.0728050727893,145.44575089097876,536.6315123894167
S15497,1,198,466.95529623295295,953.9459629933924,814.4453784286574,110.32512735113586,303.14177110309174,225.41740354974016
S18646,1,198,591.0959446747995,862.9328546946729,736.4278870885645,96.46655488722759,155.06960585044254,337.1725611083021
S7812,1,198,911.7663658469089,773.1844100329342,782.3905095845362,422.47486418235115,243.61877828229922,665.9361907433332
S9932,2,198,173.5652597564561,280.9315411409187,312.8677375879021,651.8124915306029,671.2107297675722,603.6314013356448
S13443,3,198,906.3162073832787,96.43781617145896,455.66288704166317,855.8762856000909,676.082644743094,1018.6890300600944
S3796,3,198,232.19244018992146,649.2835462652826,555.3171721407402,329.8636136083091,447.1616127804925,230.91616408654312
S13448,4,198,913.2388637856344,81.36057133817265,464.20534641045475,872.4273044163428,692.6260140671221,1034.7133378653857
S10006,2,198,120.37132882094492,594.5724826207789,563.4024803793104,452.7304190110422,568.0528723422826,314.51195226462875
S5480,1,198,909.2151570472635,477.685063698674,568.0548681665855,554.6144567160197,346.8054691934639,768.1543243734425
S13668,1,198,914.0506904696794,894.8094045641254,884.9538480400945,420.8453747178614,292.58691457696034,659.9237779076875
S16322,1,198,467.9586517607486,517.7698298959984,378.45210417056353,330.8886781410687,294.7564439798704,419.79903360312557
S4329,1,198,634.2789076589814,549.7577419411344,448.5285743593498,328.3189847133412,184.6957655963659,502.85710097137763
S5348,3,198,767.0160228851103,138.34949334912727,314.314034222128,759.1979933532679,599.8207189326521,900.9059928826315
S18565,4,198,512.9833341068338,520.2725276061352,385.3905335954084,327.6531716818271,263.59950862868817,442.3737990389057
S13606,1,198,453.23766417737056,765.3043358580162,625.6792932207655,92.57756409014152,221.40386103961174,229.19218904259523
S6746,2,198,473.3643086683165,618.0425885808392,478.8631907448766,230.5378521165833,228.21478829419712,340.8139513609965
S933,2,198,403.55092749347756,276.90411717321507,145.8134537467835,577.9958596633841,527.100419446163,620.44927305022
S9185,4,198,82.30392619435511,686.8125837304916,660.7651620026809,443.683353676525,591.2201005017397,258.02344511853175
S7025,1,198,871.1033269911502,898.4681390961174,866.5448711370577,378.6766076657697,260.51368415362515,617.0931412089323
S8389,3,198,907.3778221769204,357.59145963190485,504.21921728436274,639.7842391185903,441.10112654161776,835.765616855179
S8368,1,198,502.21374728728074,540.2242365315432,403.64673919192757,307.31989235361164,255.00921343639402,419.90134446970416
S6055,3,198,441.5825948143326,819.6166755531538,680.0823556687242,61.02455054838519,246.92962665414126,196.50102119635378
S19907,5,198,31.065400979373603,339.72574390190124,466.71168316450695,688.3759037603678,750.6257341857369,583.7849019860909
S1032,1,198,54.04071284701928,18.643574175780774,416.61666780112915,939.247348840297,942.6595879239505,883.4926277456574
S7528,1,198,978.5078304499057,283.6966569501311,545.1840286527315,742.1484996533267,541.9528931291765,937.5543802679325
S7620,2,198,75.58569410514038,755.3262495996214,722.0154770187258,430.2736984081719,596.8292084285232,217.42296347748083
S16985,2,198,947.9496427356743,492.33071720090993,608.0039531142946,574.8924442269613,364.64457487269334,794.1986165500319
S16370,1,198,846.8745947850624,205.65176837895328,399.66173297333387,731.53426011516,553.3228850113913,897.0577377412635
S13670,1,198,651.2252343771137,279.16905063086637,242.65802659184558,589.1600107411404,451.885235650217,719.3759408666581
S2664,1,198,680.8240422845333,518.7032903827304,442.42359318750204,377.2258435648546,212.06549223967383,558.4126163876027
S5,5,198,106.28357275039268,531.5396348968127,523.0720623090164,501.5967102937872,599.6176529835811,377.80572644030696
S19990,3,199,796.8334151314792,353.57636407654934,405.21565547777936,578.3730182909953,397.16549582637356,755.3430659707334
S5855,1,199,372.9179173592424,561.955310843066,429.80062215911033,310.8732245671352,343.25781129170167,338.6322794453039
S10050,1,199,807.7031197690952,894.8543680900827,834.5028195237062,315.40612596625783,213.13790096336115,553.6132341062046
S12946,1,199,722.0543233601919,683.0665732102416,606.5292538279562,279.6217216494239,69.08622708478144,507.17436018351555
S12952,1,199,0.016528229177636966,117.20982523340572,453.24267494115753,882.7053053512718,909.7548474284191,803.2439655405622
S856,2,199,485.9118935444018,922.0161572220774,783.0952857988768,75.20035816233165,266.9075233352054,235.53470103451488
S3701,4,199,263.6884519304019,478.04024704790737,387.623261315639,436.3433914994754,480.01550753383805,401.20706016390415
S2120,5,199,310.330483663159,106.03658184320064,146.28254386349025,764.3058200230446,721.6574507526559,775.1279709933149
S19212,1,199,868.4379591941158,886.5635075107285,854.8397367027213,374.60717657186797,250.91242263453074,614.1698307437196
S13490,1,199,152.1237305141988,64.19961600380853,309.8997821932452,855.3896010663467,845.1232381231004,821.3201644466459
S9787,2,199,510.1922743731013,441.6513896383979,307.44855237835174,406.0798290551269,331.1046040009581,506.82196782917396
S2555,3,199,979.8200642214533,220.23685512776026,533.2438126331871,792.2341308153211,596.0409957340964,980.0565583621504
S11397,2,199,590.0812856819098,118.89287781077584,138.93232863497488,734.6510380002395,617.1360801775652,831.0912056366011
S15528,2,199,513.5769996427293,971.1515303507483,833.7513861053197,124.93319887214706,287.9945992256554,275.107881103585
S14394,2,199,692.8678335100313,977.2393914508963,871.3643361330344,235.8895333831361,247.54785356513574,449.39320790612527
S6359,1,199,216.85379087903434,477.79992709579443,412.29563735022697,463.15812860554763,520.5447818586841,403.08217723683316
S18802,2,199,944.695897083122,963.1066354498738,959.2585771921451,463.4756900853472,358.4478274996646,695.4705520237919
S16976,2,199,493.0419553162042,800.8426819046289,662.4466545917073,46.7220665340467,192.16532273999283,251.24016686845252
S19866,1,199,754.2964085825126,116.48324079647632,302.4784056599489,775.3295451436105,619.6006366089861,911.9349137592526
S19632,1,199,852.2221222744082,329.88501651207105,442.50767177121946,628.3998114806483,439.4004190900341,811.8952256529996
S8435,1,199,577.4761747100176,586.5391493480845,464.0042749618513,273.401130765982,172.23308297347077,435.9453685720399
S11541,1,199,108.44440036454183,157.0174163541198,344.69922619661236,791.7320140594398,804.026935833078,736.7057961574591
S17949,1,199,967.0409816297623,76.67435059346084,518.174444094292,903.4027412462814,717.426724939745,1073.2793912421062
S3047,5,199,923.6197774442045,865.2977349447062,865.0789859932928,428.1154465799374,285.50059453912826,669.449833497932
S16168,3,199,832.7580199387791,865.4348587000316,819.2924864205171,337.36089595500687,209.90549979127795,578.6072808458739
S16439,1,199,927.7329275859269,276.41531347907255,494.33131516811164,715.970983326884,521.263935786355,903.7525683207473
S12938,2,199,858.7895650728193,515.145061356413,553.1004707802368,492.08986349568033,285.20119108059436,705.6079426471572
S3965,1,199,596.482590677164,104.32731284486918,148.04750164706496,749.9305915662939,630.7786658126436,847.001314487861
S17680,5,199,797.5705945854302,816.4434828274909,759.6153389038868,303.28736555312094,152.20064746425837,546.8632020851139
S8456,1,199,654.0176853642494,820.8098200467509,710.3093402561333,160.37530821820923,91.98411537598184,403.9380715810142
S9331,1,199,101.96490830030757,825.8695616630592,770.6812207216128,394.50268810591893,577.8476045342712,161.39221611141218
S9343,1,199,174.05934067724127,291.2991840906878,317.250917215491,642.5739204502402,663.93940138277,593.2915237905568
S15288,1,199,655.4751849716087,330.4801869168672,278.4627776562377,541.072673787732,400.4378762646637,679.6735998482445
S11798,2,199,645.9376263175403,267.0679086559081,231.47491710674524,599.4959955528827,464.2397235689057,726.6356178388259
S5254,1,199,786.3402133141549,789.7262730988492,730.7147540941146,296.1506421613032,128.81900792713057,539.4880396683465
S5319,1,199,13.199556519051804,796.8703140327336,790.6552421856835,485.3216547663606,662.0292926630307,254.76191614629732
S19144,1,199,669.5626654997994,559.3613853783316,472.4466498668938,336.42073887627913,171.23559287428137,524.1079944706382
S19218,2,199,90.7405417588778,267.71854856025266,383.96074210312776,707.2878406021656,742.9602551909888,632.9213184397144
S4384,1,199,33.22659576419462,706.9409663233881,705.5557221216197,483.5232301483305,639.1124609931671,280.2337234465255
S11839,2,199,647.7885289356951,34.590995601239904,221.56251201115194,826.9607825602874,696.4075920410407,931.7092864139005
S15343,2,199,124.167659931818,675.6759086214179,628.718374044182,409.4909089035632,550.4790150451698,241.525435111762
S11075,1,199,867.9243882324397,51.17373986054019,424.5364108086837,878.9324143852784,707.120303167571,1030.5548556801473
S11480,2,199,968.1905455436561,69.4876446135143,520.2355902717567,910.1383644763542,724.4525578149102,1079.4231846714697
S4647,5,199,193.02443054570006,195.60890981461088,265.6462814365367,718.7857541077864,717.9962236351723,686.2710586834081
S193,2,199,338.3018068713851,287.3380906070047,186.83434226310143,581.8822725343354,554.7550506378241,597.7298321744345
S1759,3,199,817.0063336112963,889.6210778126788,833.7922291624301,323.88439626798873,215.2884131917089,562.7909591334019
S2895,5,199,755.3968917149649,780.8399415514485,709.0690320750574,267.9406225528526,97.45464749678209,510.6344132925916
S4962,1,199,577.9344642688097,679.8721521626566,554.5712023124713,186.6163900637707,106.77653549062693,380.0494921561108
S16760,2,199,88.19499730720392,621.2625575939718,604.0212838435554,466.23708104597637,593.8552306994743,306.7487775525041
S10921,1,199,905.9641024153401,667.7381909161179,695.9507555576467,447.74934898795266,242.3518681379532,685.0831370136636
S16661,5,199,909.7513046223955,482.1552798111911,571.1554239348234,552.045806731714,343.9298981208646,766.2861242351435
S16149,2,199,34.67843249934121,63.268823602120605,424.94254321203493,909.7734831476663,922.6911910903784,844.9150589476333
S7944,3,199,947.2638955245545,761.7491051269051,794.749636865658,459.4575258824831,277.1205339593104,702.8235963905531
S7062,2,199,378.5160011311365,607.8998341632858,474.11497824917035,266.7794417179347,318.00288717914975,298.32262207015043
S12427,2,199,887.0762559888921,901.596275671106,877.0852687672505,394.9264196951849,274.85689742530076,633.1616668250391
S12425,1,199,802.5124994474937,815.5667748907713,761.0929643810741,308.29325902799536,155.82606634477926,551.8731162515587
S4292,2,199,676.2426293887553,227.47647720510565,240.1813797037254,645.705190642211,503.123252074813,776.3291877555389
S874,2,199,110.72013775672507,438.0552014123145,453.887410445618,562.1140130952922,632.8476024659421,463.8671474004064
S13342,2,199,36.270448952412494,985.7352567612191,943.0373766847534,479.949474875129,684.9312218435383,242.70474244188605
S15870,3,199,749.0977434116068,641.2236044817408,582.6232041673321,326.5926868330762,118.0846049418916,549.0128062468488
S8517,1,199,690.02790617453,758.786768424806,663.0862113211327,213.45138806346208,33.527968350195806,452.03077259214
S6559,2,199,261.9598375038502,336.4452350258538,274.0832988206294,562.0246565913475,568.6785842232757,542.7463855264431
S10605,1,199,692.4885636804119,898.7471091925698,796.0919086510249,203.1876249149163,169.4215410218565,438.61410461313994
S17005,2,199,369.8442839580344,562.1543909062921,430.5771551477937,311.91956739610845,345.84130018243957,337.3809748616859
S1801,1,199,195.36142046500726,749.1832816208025,661.6543436624436,316.1812854040733,476.9032198710137,142.7005780320097
S4603,1,199,815.9661719472632,207.50780042188077,369.5497581459158,715.5564117187413,542.5496724114413,875.5233005730239
S2456,2,199,273.61578931563935,537.9151914926599,436.7008769612855,381.0890984517639,442.43844753616384,341.76809520714494
S1276,1,199,320.0152636351822,633.8032916951253,511.68190459010947,276.7380793754239,364.952035343603,253.97988263393913
S15701,3,199,79.08712234586135,205.34567640590018,379.3536277437564,765.5372601080044,792.0235279704677,696.2039021872185
S11854,1,199,868.8713874342025,719.866795983228,714.055349544531,394.22186385508985,197.26087469079388,634.8615768587242
S11961,1,199,836.3121752223449,608.890531972115,606.1061583028835,415.71816501547386,204.54675626309458,641.6826111870419
S11957,1,199,412.0774364806235,976.6813478251128,838.0414324362865,153.9980353666287,357.8743174553829,185.48413469339377
S1722,2,199,109.74809823958165,693.4428933063149,651.4085561756947,415.7177888014871,563.3790101761663,235.33294845853308
S2631,2,199,505.140283120756,293.5332819726466,162.59513960144363,554.0229501214117,467.78208531732946,637.061148950554
S8020,1,199,323.59902798909303,142.2391789295383,129.13200810214548,725.9765728502286,683.7110874699,740.1486701501218
S2698,4,199,790.5011116913818,952.2396778332446,880.0276555591234,312.69666888120986,251.39289836420167,541.1483715306996
S17248,2,199,897.1854777747136,249.58140724708377,457.8794848076079,720.0910240341888,531.1434756240528,899.7922999528452
S5759,3,199,488.04598515689725,91.72636454288485,59.52579433920557,755.7929463919435,664.7843043528319,821.3694585139092
S6595,2,199,460.8180990083347,212.84474972495616,73.66764198850542,635.6015517149331,559.1127909547106,697.5605411131415
S19061,1,199,485.6572024857212,944.6251088947786,805.6740138043418,97.68225818331678,283.7285530085334,240.43444913182344
S3742,1,199,444.6355548869426,899.4916223059886,759.9091938514888,73.01268240844628,283.1619633401837,191.40780250538745
S6474,1,199,490.70801902285746,285.8025686553085,151.03663219023343,561.6999572876726,480.2697204174951,638.6933784083487
S16986,2,199,227.05088204915626,347.3153935061591,306.6835142677591,567.8291730767635,587.1837663591728,532.5206498562832
S12838,1,199,307.1531949579034,634.2184762100773,515.5653643737888,284.7735741923768,377.2627824914408,250.55445383070224
S15751,1,199,571.252690487818,795.7274420381927,666.7261173221066,91.43274252562735,119.89279118553165,327.73164810199324
S4108,2,199,358.11345761041025,858.1824199655906,724.7564129886244,138.17705858427857,338.74058179614775,105.89455308403541
S19075,2,199,230.55611418230959,841.6423060663509,736.3272772295444,265.3833941785262,455.1049744424854,44.38804928013537
S19991,1,200,861.585461148806,719.4964427692909,709.5309394759514,387.4575836678237,190.0073613743215,627.9053772418007
S479,4,200,518.3738561910575,146.61678518276932,66.04040741096213,701.2229946072162,603.8087487472715,778.6623706769551
S3190,2,200,249.88120248482315,764.088883876332,656.5760633509125,259.74406166144854,423.3486470451399,115.13419339347591
S19489,2,200,3.7892214869411633,679.4210263573573,702.0715462202561,519.9924333423825,670.0683731527851,320.3887386406958
S6691,1,200,890.2313221728515,528.7657983837115,585.5424861333904,507.04497389911387,297.3166682105969,726.0527454923399
S6422,2,200,946.6418923023602,386.12183157432156,552.0277399224183,645.012181599211,440.60673450181474,849.9317388106053
S5042,1,200,767.7325519533765,18.90634165226224,337.3658015993872,872.0313078775158,718.0977475437769,1001.7972295914434
S18449,1,200,801.2889549275795,861.5241597656416,801.6539623775823,305.73642381264887,184.08468894691654,547.2594542845653
S3038,2,200,964.5904633515344,967.0964572091932,973.0034562700413,483.73781985887194,376.30609041013423,715.7029961458541
S9781,3,200,202.4008863978254,816.0782217245116,721.2770162640174,295.14951747530046,477.2219471542471,81.67847822988213
S9956,1,200,192.89611032384545,515.1380966985402,456.62930588469163,449.71848652899854,525.2256646233036,369.14466564833896
S16032,2,200,14.163789935451977,212.83989065627574,444.61039500720625,796.7512100832931,837.0633277147307,708.2545376076921
S3029,2,200,991.5927962813596,836.1846705854505,880.6790056071368,495.84611650883863,336.68164926199034,738.5299136144317
S19166,2,200,864.5804882593886,853.0799607428092,823.8078427200114,368.7477098448801,228.32238385318192,610.8235337247635
S13458,1,200,272.44886526324694,60.57452110697281,196.8276981660851,818.0083486229919,780.0456720590819,818.7641098735422
S13409,1,200,142.6611293903307,143.44707920517465,310.0670026577559,787.6679943791456,790.4567181428405,744.1148481835271
S4901,1,200,522.989531254752,888.2908818708885,751.9575609532044,48.99805993648124,216.90375655792775,268.83237664725567
S4433,2,200,304.99205030790455,77.51840591671521,160.2381144272288,793.2687855042872,749.075059275477,803.2197307594353
S17584,2,200,735.3799708719613,253.04030362594466,304.57896800945343,640.8740534794548,481.74122712986315,789.5716696103858
S9651,1,200,221.2654980886889,947.3797148675469,840.256681767121,292.2169679976564,500.0746610999085,75.82285043116704
S7753,2,200,364.84024043582707,141.59123896593061,87.88632895772909,717.9466422621535,664.2256243785126,745.7822210596149
S4900,2,200,959.9653263576363,850.2359237514952,873.0870338149642,464.0981950274901,311.9261997658689,706.2439315822118
S6509,2,200,201.85317608294696,280.75492894305796,287.82634774773055,638.4551039055484,650.6067240420703,600.6779796630083
S13510,2,200,347.3196637703008,637.6899255624115,509.09172208144116,257.06057144255385,337.6125726511988,258.741738353977
S14938,2,200,223.60968367949408,669.6896449736632,577.4536452518477,325.17310160004234,452.40854069117285,211.6865688212168
S14412,1,200,898.2690521394406,846.6433676994709,835.7046677092566,402.39459785090605,254.38681490850502,644.7753517759489
S5153,1,200,691.218929275134,0.4786377125766128,276.1356207679321,869.2343342684801,730.3578698702393,981.2892575028018
S1397,2,200,463.99404414013446,35.977621846705055,104.26066834048592,812.1271506646165,725.0513420841083,868.8412582471836
S17159,1,200,85.77215510112224,746.1433337177909,708.8748583310861,422.43753992351566,586.3361045343025,214.69405733978687
S4824,2,200,805.0962712133859,41.86941872854666,365.69948316065256,862.9159879914739,701.4730497430559,1002.187829600576
S6972,3,200,989.4496510868123,631.6209408608773,728.1174452589895,538.7116258668881,332.6105772728663,775.687072671799
S17052,1,200,432.77887194612975,344.65357449514266,205.99427056828586,506.7685137243203,454.0040809506717,563.4921410738027
S10763,3,200,813.5474554948097,881.8712865297317,825.3100822243595,319.52845070955834,207.24929596646092,559.2411147298242
S14795,1,200,187.35330891448842,481.9464298063868,433.1224682906779,478.3301315312567,544.6157289152636,402.79591296876094
S3846,1,200,705.7182127338149,502.3663906895958,442.2635190553626,403.90170175626366,230.7064489166703,587.9824006401243
S19914,3,200,391.8979384107324,472.4013517576239,338.28592663818443,389.2227593623398,380.8659047795605,429.37641594365357
S4211,2,200,93.04564911743141,717.2891101653652,680.4778156049645,423.3451182583085,579.0086354963335,228.4778926459928
S11216,1,200,834.8406359142168,801.1880037652668,763.9981792901432,342.111558247454,177.5794078233483,585.7375469980791
S2183,3,200,887.4042962503868,102.31058478000409,436.2983278941714,841.7663236310125,664.2025949910565,1002.1302340227458
S13582,1,200,313.65432200127407,346.79117098878896,249.50487827563916,532.8156827870357,525.0103019263984,535.6437897903154
S15804,5,200,402.37625420645327,350.52059443143366,216.8173843022682,505.67726003366187,465.9290488298714,548.9615810400752
S2224,1,200,565.3804393483285,480.4830082282405,358.99839507069606,373.51953272230213,271.83779206161717,505.65654465187777
S14090,1,200,293.2017020687898,635.3524878542485,520.7558373695459,293.38396381139205,390.4896375520209,246.86754190522078
S12545,2,200,779.817849399795,34.33977017971046,343.6395333269824,861.2887853210954,704.5550006097685,994.9065031097393
S12829,2,200,169.94943387661954,256.903125857781,306.1120170115968,674.5422601716332,690.1643327792121,627.9276564267851
S5483,1,200,719.7242358353652,356.79883772924893,344.18578762905577,539.3283972150606,376.82900843553784,699.6038429948921
S14069,2,200,367.33828467749186,40.48170342529356,130.831382872352,817.1695142038958,754.3181789357192,846.2379533233728
S287,1,200,44.518485401887745,116.91663114093942,408.8172798504187,858.7456048011315,877.606777586443,790.5661139718246
S12315,5,200,751.0849307236091,816.0857856277631,739.3440772500943,257.13316267208273,116.53777196372786,500.7573064341057
S10624,2,200,679.5885568807504,233.22909762570242,245.43434265308403,641.1343052806277,497.41130345423727,773.3416240570427
S17791,1,200,959.400930817148,279.7915429060912,525.7259535944017,732.887961454718,534.6652647922854,925.3998244950407
S12024,1,200,937.3143048799813,452.87440297267335,577.0369199993372,592.098786209399,384.1416497088454,805.1032192591873
S14837,1,200,350.11222701914767,922.835211664536,789.9006289262442,164.08983787977212,374.84682848380686,105.2946151750675
S5504,2,200,686.4234937333262,338.0544401772264,306.5920210009463,543.8949723438469,392.7950922013782,692.4526032825421
S2270,1,200,789.113164224063,786.7743315853895,729.3645489498463,299.4552717055542,129.98545313629197,542.7174159998907
S4350,2,200,139.12921099275454,657.8359773200806,605.6994701431256,404.0200135611218,537.71587459982,249.48303458525612
S7903,1,200,287.7670389317205,251.39212769718355,199.23910828632873,631.3701983466129,614.1509699892022,628.6364107391463
S17037,1,200,849.2850496327729,956.5554746457692,908.1029844264214,369.8596574704534,287.279159605866,599.9876819154698
S5338,1,200,931.0135297822062,325.64790464683546,513.2093863460926,679.4502919577648,480.73875937805064,874.2279944162259
S8980,3,200,798.6996822259104,821.9697801819466,765.0533597172512,303.8968598096494,156.29983200262916,547.3801358282919
S3603,1,200,90.40807013258379,901.4221225315495,843.5598404424748,409.0398251113316,606.0705634629034,165.41289660292364
S7674,2,200,633.8926674670502,758.1982282084117,644.5631301795005,164.37700780882741,46.98294999221568,398.3805660907789
S11495,1,200,123.53338869704655,489.07196350762496,480.0694361570068,516.8113241689772,599.1948086165734,411.4056753521796
S14613,5,200,441.5704045903186,651.5559545029274,512.0517511150314,203.309539100877,243.51070406324845,294.71817201456815
S5960,2,200,930.7216462973286,483.2207041860169,588.6918891390831,567.2523737899435,358.0151987939043,783.7594876259291
S30,1,200,510.11106197261734,879.3607005169661,741.9595757029637,34.91582170506185,219.7990186555761,255.79813764589676
S6279,3,201,819.4058951775669,618.2861963114719,602.9810434731559,396.48614376693087,185.38503595105675,622.3933552564499
S12170,3,201,931.8539628203798,176.73550521202108,480.58433467032404,799.9836786414398,611.8169778870406,975.9255298873206
S8305,1,201,205.74755918274846,576.6393491120432,501.96521256358125,396.8981021823884,490.91517995097445,306.37213700503884
S16566,1,201,215.73174227318492,41.03082279628567,256.66513154455066,853.7205023757185,826.7832114040846,838.9944788869469
S9356,3,201,397.64848061563475,579.9775266461377,443.7806710583544,284.96564830475705,312.88373914866145,331.7256287184125
S1754,3,201,128.47848108947113,549.671917931111,522.7435465817655,472.93694287537005,572.7450477292624,352.6784168226429
S17571,4,201,709.4627152902267,932.1526521800857,833.0812643948677,229.7590983347754,205.04136184937332,458.22682557935076
S6498,2,201,298.26343768716424,568.4431405978527,455.78156186302795,341.9229913967718,407.30116119188295,313.787793024102
S12125,1,201,589.6673458533099,637.7434467413493,516.6047987516116,229.75170158236787,124.02137080985885,413.19938558596414
S5194,1,201,395.4472156775581,971.2879849112288,833.6313797671102,159.4193502829,366.5609532301874,168.5542247054672
S15289,1,201,743.9024768152163,608.341053558437,551.8067618183767,344.5349201467269,141.8686616836704,559.4896650261851
S6284,2,201,515.9426441367916,767.781553412719,631.3314262380934,82.18480250913815,160.33436175638556,284.3418045985224
S19005,2,201,160.27863679022693,802.7029905454174,724.6964846178702,338.5705303883872,516.6814668517442,121.18060023578056
S17507,3,201,198.4555152009885,916.5485796246406,817.4670729076668,305.3345402788683,508.6602285034189,67.22820258850422
S18783,1,201,732.2316856552206,369.82972713615294,362.11806945538973,532.9286321970716,365.76111037334056,698.4274558950762
S3920,1,201,308.72633372042293,633.0531065131717,514.0046350755198,284.6104414174995,376.0425984149117,252.02868891286843
S11969,2,201,828.2642901684269,701.6059418886111,675.9196501202565,362.98940044499557,159.02457131433135,600.7808265204134
S15252,2,201,251.29998734435378,885.2362738997628,772.3338517718645,247.47267344455832,448.1339668559722,6.80223310915953
S14604,2,201,961.0758928352006,880.1746452710458,898.2509513182869,466.3481453883223,325.5763702577524,706.7636319649816
S12679,1,201,172.88614715053507,867.6086896889454,779.9091061563029,323.61585388268077,517.4873016247922,82.23901192975815
S15163,1,201,674.6199987563307,552.7167612098202,468.9254038557513,344.7235037907153,177.8850117056127,532.1734836510446
S2894,2,201,284.82797113019353,897.474107463828,776.2199533106752,216.8882640950235,421.52031834906114,35.600339563977094
S8423,2,201,244.89833555709407,116.06316717408016,209.13777037503183,773.277578279549,748.3074510667599,763.1326584673686
S9447,2,201,694.9060354210726,945.7234315008972,841.6981599537505,221.95774619451882,216.36881569427925,445.59606930685516
S13852,1,201,637.0773776121713,832.9983054568787,717.4674180558138,141.94260866568834,108.17595531046264,385.53521319192623
S12428,2,201,358.86760985725306,769.2192193906611,636.5484412027498,157.78361234120476,315.4096579118311,151.70281868998921
S4444,2,201,106.00876530491354,533.5482204419648,524.7602095278912,500.54801331124503,599.2134249349846,376.0668490556307
S12305,1,201,522.8313453398138,757.8488899880953,622.1882417422124,93.59562146049278,151.54374883668228,294.6405906740766
S3655,1,201,692.8893539393638,164.36566713917622,241.45561485869098,710.955711057996,566.6041716915298,838.5990275637724
S11556,3,201,819.5737565342238,814.3277028459087,767.9950309352652,325.3915630412417,169.7661529021127,568.9640065290206
S8052,1,201,478.5670241555533,341.90127538075467,203.92265345153558,505.87366750981886,434.10854202102934,582.1622512477053
S977,1,201,828.1949902808265,933.7639316972826,878.435691600886,343.3387446820969,256.3413660956501,576.4759612449773
S15834,2,201,394.78041210697467,496.0477334779507,361.09857606068033,365.68284792773824,363.0455362167379,408.0306951213439
S15340,1,201,688.7270934025981,395.72315789901205,348.2710958253006,491.19744261172974,335.2802854765944,649.9271137577625
S10619,1,201,929.1322784757775,878.4074439348151,879.0804598409509,434.35949911093803,296.6820322946826,674.8196521650016
S19782,1,201,414.42497506008846,989.4446523376291,850.6810865614972,163.6718492942317,365.109096463035,194.43109448460524
S10543,1,201,279.9529803582129,134.78797088435113,172.81930992571034,744.6815524529915,713.1571591370301,744.7912461452021
S10197,1,201,905.0269846135751,886.6725272357679,873.3127530462424,411.0246161351311,280.5565243147398,650.7575851907906
S5332,1,201,946.8012578302998,268.94492098106934,510.7397589799374,733.5091001399343,537.2872968707214,922.9708800292678
S8977,2,201,321.6454142569812,699.2788331136345,574.7944113802133,228.73407729627345,351.65222912409376,192.0491627162608
S3604,3,201,973.6435836298207,792.1898415321192,834.995789298498,480.95673045572676,307.9672295721983,724.5663505312558
S7773,4,201,502.14768412399155,592.8734506175324,455.9369849384405,254.68255687296693,218.58589861177947,378.64134585035407
S19554,2,201,592.1296507944207,781.5740681637161,656.9152234342394,116.65472121682053,94.67772876794011,351.62301821889275
