Attendee_ID,Group_Size,Arrival_Time_Min,Arrival_Location_X,Arrival_Location_Y,Dist_G1,Dist_G2,Dist_G3,Dist_G4,Dist_G5,Dist_G6
S14608,1,201,154.71989600308513,51.92767823034856,824.3728749033036,394.8722289706338,42.19067040510019,126.39691052037635,336.5776849004847,428.30435993250524
S758,1,201,339.9614293265224,163.72720992424928,649.9531652289323,361.8998883205082,219.56559842207488,101.64196262881644,268.3986674961427,413.8292604655685
S8610,1,201,538.9098303683021,123.92586602498356,660.4002276453949,534.1995849394026,377.31643049887356,264.9484003631289,436.40148206882213,589.5206545620724
S3557,3,201,506.67729369453536,796.5245743598578,29.17105122698247,529.2474213147714,846.9339513921146,748.6886287184574,517.736669486827,551.9588096780847
S817,1,201,120.84432882369197,106.17132273593937,793.6418356828351,338.38851926939145,106.14277507026709,157.7273598599537,288.93733215088724,368.61105508901085
S7212,1,201,741.8486645255255,632.9887761931831,257.768843517858,657.9079477564617,836.1099082193429,719.4064056302988,603.9681554020748,699.4438837344442
S3352,2,201,610.0224265779487,582.7622291284308,215.69691259339095,517.3201482056459,712.8666285308509,599.7775189521624,463.18793331361957,559.8361371882979
S5397,2,201,475.89052418807904,60.19405439626464,726.368528711652,529.5187600102269,301.8266224576311,200.3060000843787,433.6340895291258,582.6901065069518
S3663,2,201,592.1084470551699,490.3563888985382,299.7965279946312,482.75792314385524,629.9526798173889,514.2688073745696,414.87043845252776,530.8387525445072
S11503,1,201,748.6330114026822,678.7462973336886,239.9349537250188,678.8158096372947,874.8250226535971,759.104282689733,630.037414747904,717.9879626618144
S14948,1,201,338.3497416179596,418.42962307363007,414.50508452386845,228.29549806069627,433.2140282988599,340.0730941098815,151.31378067830215,281.45451051307793
S14914,1,201,373.5023863554285,724.286212768555,170.5683557219684,383.33118211903854,734.7020315567389,647.5807590231257,384.1179148403895,402.3767339894545
S553,2,201,308.978974256695,137.47596206595531,684.5740317483766,364.9714307343481,178.9850159043771,62.36442158694362,275.902704170193,414.4138894307113
S6248,2,201,724.6626119233213,672.9568381510987,221.5159718279333,654.3264781295802,854.9063771213083,739.8307465356198,606.1447113458678,693.3712775975581
S806,1,201,421.11495249066905,81.10733100971714,712.0649006452264,477.3274249613661,252.31053263869936,144.14609001791268,382.8184071871407,529.570868471361
S6457,1,201,393.7469990367041,26.912902288115603,770.1129330035374,503.9473917619881,216.73169772220422,129.93214794883545,413.18447441640643,553.7218600332026
S1924,1,201,666.935392213203,77.05593777854318,719.785067576038,665.9048567838452,493.41692383257885,389.99946230881403,568.2327164070858,721.639244498964
S13719,2,201,70.50593167490113,153.03424656965268,782.6558435026998,294.2726217996258,173.50384208447943,217.74498573923543,262.5557102143336,317.08921161560454
S12785,4,201,628.8676221950768,388.17528186996293,407.5228529113074,520.3775611044667,585.0176420210598,465.16050793502137,438.4502643965967,573.079064556148
S872,1,201,65.89588984928021,756.3097881139929,468.1055913938427,315.2002400539419,748.3715134435522,704.7333348682693,390.11112374942184,286.3410693380837
S367,2,201,225.2651363032741,89.02739427740087,760.3993214168352,373.15653138028875,87.15549542966075,51.981369952077856,299.61241400885376,414.6163974147511
S870,4,201,159.3449640610034,245.57287763437472,655.7199405627608,204.52441617922932,229.99982259667277,199.92039507164876,144.41675520092184,244.7649468911471
S4391,2,202,744.2352850886022,136.73188404668304,681.0998764362118,703.5501277472318,579.6140411898342,470.2119600232897,607.5760020449529,759.5896861334928
S3486,2,202,507.45679849565573,487.465876954766,297.9463019590457,398.248834916665,575.3621060953706,464.7017022481493,332.69326262535844,446.13866787485733
S9503,2,202,26.332807259311508,757.1908111933743,507.555570292378,324.15795793415856,756.1369220016055,718.4033906425998,405.28664522826466,289.355412013964
S5953,2,202,422.628553643534,666.3897028290573,161.62037233801115,382.15367799387974,694.8734617714935,600.3833267463845,363.5921900800665,410.93440796819266
S6734,1,202,37.64954116666761,488.91953739151194,576.8749251193223,86.24923932384691,492.83906875579845,470.4233380329461,183.86621646010448,30.568875407666447
S11585,3,202,390.5803338320519,307.1121605416124,498.0354750894162,310.9988564617482,360.67411161879187,250.41672549166984,215.36822196787736,367.04353237358066
S8093,1,202,430.5034023229389,63.34578723221842,728.2277948796021,496.95508515192296,257.56482133557495,154.88161404498405,402.66308627351685,549.0109626343256
S4253,1,202,766.1320249434677,771.6672555416792,233.31050562715095,731.8291215670914,957.7948472871553,843.935262524359,692.6151890681878,766.3443952920484
S12814,1,202,30.652645467906847,3.530308306568841,928.504451821142,448.2599200470776,147.17666277714272,259.1342330217007,415.0580204053024,467.49918122962924
S7834,3,202,724.9268444343863,138.3792599830146,673.7863684815613,685.5011255883219,561.0977390651884,451.2266221197368,589.3337252831258,741.5490961129034
S6428,1,202,383.725097681592,7.480034639229505,791.0644076242245,514.7928975445789,206.63564931928602,131.2881908082999,425.56292674469216,563.6050013352658
S9331,3,202,344.3791635142042,511.7483479014256,331.54886840041524,242.3749969954429,522.8947794420712,433.08567106662616,198.4031568799747,285.7848204229036
S3163,1,202,408.2094807952807,693.2204123799825,154.62626304863142,387.1802943489345,715.2535268120589,623.2523044663594,376.09064388868154,412.218112460133
S14064,1,202,756.3389948201419,81.84245223805755,737.0585448540334,739.7546977857919,582.7628740345748,479.34693619626734,642.7638392031685,795.7669407498005
S12215,1,202,441.546022404559,58.381481721736876,731.6782828283544,507.8769362148643,267.60311869234914,166.52198451010113,413.2746936368665,560.1277754045483
S9449,1,202,493.4178617513622,195.47815040217637,590.1628617609833,455.86046802112764,363.40022359487244,243.47410498467954,358.2425390018184,511.6414746810677
S652,5,202,621.54001238073,438.7504706862311,356.6729363419615,510.0317832311322,613.0718251805644,494.5734940622835,434.2617869704512,560.751283133755
S11286,1,202,601.2869829941571,456.92141729954966,334.3923106288337,489.9063369456259,611.5191728177881,494.2487418258898,416.84014509322844,539.785303974787
S10289,1,202,679.6093155455335,162.0337072734663,639.2675355880997,634.3907541543358,523.0528468106406,410.1171928641346,538.2741334164574,690.437864471371
S1154,1,202,242.98181558008355,47.53677532441252,791.8505336832377,418.09415543951206,72.76391912273839,49.8193080970237,343.11969057268783,459.73118887644006
S14358,5,202,635.1949973258231,534.7112033922857,269.6395237572136,531.3803169327011,691.7132886573581,575.7635861026146,468.7852437988231,577.1739423524886
S9072,1,202,393.33934167817307,322.84170774213743,482.1780329642965,306.9122261142472,375.0565174754241,265.72772010329294,212.70205319381,362.8590176967962
S4802,1,202,520.7625746257474,700.8358028435691,84.38155229672302,482.914258433191,765.9038137236855,663.3146451385321,455.9232995854114,513.8678677434509
S6136,4,202,763.6835518723127,684.8870928698956,251.042794046638,695.0612039812803,889.3355485121898,773.3081617145243,646.2214184345169,734.1752546635786
S1225,1,202,538.7726407120399,699.6642186523043,84.82251883410342,497.665926436089,773.1123791293754,669.0642992450067,468.35293928003995,529.5110610071351
S5763,1,202,710.3234580186911,135.333313074349,672.7144383663493,673.857341088796,546.1815231806785,436.3642367117797,577.4406777154023,729.9081568712384
S11949,2,202,737.2163552572989,685.5567573494633,226.6889409072425,670.531324352783,872.6242477882864,757.4621227832076,623.1831420901593,709.1127462519011
S11771,1,202,679.1661408692872,745.8597373232286,150.97818297818273,642.6961342899021,885.5448638019946,774.5207550032611,606.5767841797065,676.322572256648
S2392,3,202,434.2995234528777,52.50998267622924,738.4391547050396,507.7170269698161,259.56479197066716,160.41146680564466,413.63962562652364,559.6052732639941
S3392,1,202,106.25656104786829,666.8970836721187,442.7567295421683,222.52791291075184,654.4886381844975,607.449556471172,292.65376626446283,201.88432918619122
S9990,1,202,745.5073416994219,465.90937704041136,382.70491503947073,634.3311693085006,724.6094843385206,604.487715423361,560.7233668650723,683.8594310101901
S8848,1,202,101.63207386553043,185.40239997316795,738.1729524490828,259.2189144117756,185.27495103161803,202.60309473639992,219.92381403321087,287.3909830551371
S1480,2,202,258.7772697505956,791.4175762409889,274.4788348644458,376.93223705281787,779.417261357134,707.7154188400035,410.5417909920318,377.0469297267087
S6521,1,202,540.7442247474581,759.2614341102654,26.161937792863366,532.2912842897035,827.1277515590825,725.0008744364411,511.46702674816856,559.6371178462354
S7136,1,202,481.28682438052283,498.480968682397,290.48987797668224,373.6764769233545,570.0408776865913,462.14869925793187,311.63965172399264,420.5920974153422
S3909,1,202,56.73232672513065,721.2726234521205,480.5825311102695,282.213844869646,715.2308803575396,674.3244211113227,360.3799895199175,251.3208901943622
S4187,2,202,98.55235871329677,648.2131129969837,455.4196672352491,204.1946594471944,636.8246627802553,591.8194086204152,277.2681438359692,181.99156963893938
S748,1,202,637.0296589675188,726.6593295979096,118.78839535213172,596.482889218343,846.1804811534388,736.6927029256382,561.3339925292036,630.0190974446181
S2626,3,202,785.4698581049751,625.9546605004222,297.87904177379386,697.948520159669,861.1681486386944,743.1880469938545,641.3825678609918,740.420381138347
S4365,2,202,604.1026327248162,517.9421276073772,275.64363438594233,498.017896468364,658.6745979022737,543.4694405004219,434.0301683505924,544.556971152021
S12632,1,202,520.5804014014147,139.73057860009942,644.6933336918762,510.05592584750644,364.8276665945533,249.89199098821686,412.25427590722313,565.4075739381899
S3327,1,202,66.54701748640761,110.15410781205466,819.8813418529039,337.29215592393257,145.1712204814449,212.0763838397793,302.93658841413264,359.87912307396425
S6779,2,202,551.9100975194485,215.1273369807468,569.4823879781973,496.49422534064627,424.1382277888969,304.6118709641703,400.1001556407553,552.5442199805743
S14556,1,202,787.4807854946174,648.76541429638,288.1788211028505,706.1503393082668,878.8604041423373,761.3314184968825,652.0802038141634,747.5109745998723
S14908,3,202,485.39159373817836,395.6640383829725,391.5621909338271,377.01911440624616,488.74563596177927,374.96984344876597,295.11045456312377,430.2024904451719
S75,4,202,135.56488199978293,495.2121619847601,491.586552011305,56.17682955741196,480.75197882018347,434.91428297785137,121.67273481039821,78.08687917574258
S1216,1,203,363.90034010681927,785.98798763786,169.27189926086822,424.67206992370006,792.0160183824789,707.4095302231156,435.43174767793005,437.2613775946086
S9546,1,203,771.6393368079073,59.24578472105804,763.2665129527215,764.2641187410298,595.9141595424178,495.25856471746624,667.0688702295149,820.2374766539876
S13752,2,203,301.858627076476,191.0599562796948,636.7394666060375,316.8888904791877,214.64181886424146,109.97048475627831,225.07120901506394,368.107166644598
S9406,1,203,125.94171791904128,535.0092054689846,477.468635861703,91.71511138598079,521.2699759818703,475.69315643955446,161.8047648378092,91.42379845053631
S1453,1,203,612.8143168938776,38.24319200485169,750.2976711888325,645.1862773544271,436.09146645387096,338.91210438472723,547.5161502496913,700.1320622658411
S9849,3,203,505.87421149445254,454.3011608646057,331.12638159412177,394.45782052417104,547.5809812951046,435.37887908372977,322.63570797549846,444.4913852371431
S2287,5,203,306.53671962565016,384.02468150655284,459.97940904786867,204.1391724201491,389.8068445406522,301.5383959839078,116.14525914570248,259.5309238954415
S5684,1,203,158.29962671676407,24.01761360752186,847.6757322879114,423.0066729937546,20.496423480107076,132.96344670176654,364.009002840644,456.33268829412333
S4186,1,203,234.18561093591634,467.1129054679475,435.8856797844052,124.72531779878496,454.41735847666894,385.56034093763884,91.63333453390032,172.5496213616252
S173,2,203,262.95817640801846,136.59895554002173,701.8042176019875,343.0577547486643,147.71470103945492,54.50128296343969,260.31830814939104,389.4575543889496
S13010,1,203,67.46073702411452,579.4842534467218,508.75270341149024,142.06374939231557,573.817303358564,538.0266300772148,228.7373647997923,109.63775713308141
S3402,2,203,487.5073892448608,20.7915034206982,764.8734592664451,566.4121793635254,310.26366935871175,219.7773783227265,471.25529927546256,618.9783460200072
S2426,2,203,401.0608747156094,716.345111320759,148.5570853860694,397.1891303385904,734.9695027666232,644.4628115839596,391.2760502441534,419.3789986638714
S5637,1,203,161.5902448090976,119.0981321578537,761.9461364974572,329.16120538399315,104.01463069743983,120.64393814472068,269.0575832469908,364.8536423075634
S5580,1,203,246.50898013853055,49.8705956384275,788.3902363460351,417.00753150817314,76.9539410998016,45.716490543743284,341.3753658823669,458.9965682090018
S6249,1,203,722.3394895716309,92.82015571367506,716.8914278776352,704.7744236169552,550.4116427462583,445.4314480615305,607.6583631575708,760.764002792404
S10429,2,203,395.74779303507046,198.99097399354932,601.2246726610862,375.5201575448397,284.807764675917,165.3460624325177,278.13501303433924,430.1865586292848
S1391,2,203,283.3632029491923,603.7772854788689,308.20318178223636,234.33780911366807,597.0054394425993,519.879555082192,236.22337713131225,258.93743370642113
S13327,1,203,146.88452524403831,476.59006401963416,493.86008473379997,47.784851082186314,461.3191507323553,413.64938429513586,99.9618060262592,85.47878800488162
S2077,2,203,476.439476285986,330.7643256527934,457.07029510773606,382.19371652913753,434.05428818981005,317.33470789693916,291.41965407919673,437.52540502787656
S11739,2,203,703.9363509058572,643.6033826212749,221.2670312875105,624.9822926373064,819.0932273373735,703.9206638245947,574.2353034668787,665.3246135167578
S4942,4,203,340.75210108040403,171.92168049542164,641.896271403476,356.0899661617501,225.72262472449322,108.65594217901358,262.08650661088984,408.3418099035786
S4795,2,203,679.5421178484629,382.6794093044004,427.46529821951384,571.3492094031744,621.7106958011664,501.28840426590733,489.13772024674466,624.0216550530032
S4785,1,203,41.002041961680206,637.7024665393944,513.5312915538764,205.74036603054893,636.1958667685734,601.9551102045984,292.1897896352705,168.96999124601209
S2377,3,203,684.0733919682947,230.90602745116797,573.602472553463,611.0547659099133,550.3728248302363,432.79494683570186,517.6255407445623,666.7564778526889
S11213,1,203,570.0877482063445,371.00250078455053,414.9447001250661,464.38995413860687,529.2763993049483,410.25500214453496,379.98811144775345,517.9760050974526
S13857,4,203,168.1181492746589,656.7888683068874,386.6752124493037,219.7648377001353,640.5812110824307,583.1072917954682,271.10108642980936,214.99620793407067
S3167,3,203,214.7548357634805,170.99826090660432,691.0315892690097,292.26577375181193,159.19950524201585,107.0222133310178,216.9773333464565,335.9167363206095
S11447,5,203,136.76144123941052,129.00764093042943,765.8618471157577,316.4310188663346,119.79378000082882,147.30002551485765,263.1283323746264,349.16475665026826
S5482,3,203,584.2032998587417,140.64796250858473,645.6735887365192,561.8677727139882,425.5096001699869,312.3973453818796,464.2853056505894,617.6764082894337
S11332,1,203,131.45913172033667,197.72704452069058,710.9400715540845,247.5077004705028,187.14904579616362,184.7414504226898,197.86843347718724,281.07736957751354
S3989,1,203,510.8693156245726,537.3942305080469,247.9113666255678,410.0073148541339,618.74977654886,510.2157873651875,354.15328142139333,454.23656192142244
S4378,2,203,583.1525833668193,200.4626056408581,585.9746221178641,530.9798146843744,445.71409963544,327.5816673230702,434.61289309715585,587.0304901672663
S8510,1,203,681.0094320701461,100.16146053864415,699.932397865806,665.4454990073609,510.6701437025664,404.33845195355536,568.0921486360647,721.3696144446394
S14883,3,203,778.2756205826905,538.1673961707951,347.363766360659,673.2925808884679,795.9732536989808,676.4659152093285,607.0788179800292,719.8503499483874
S4833,1,203,242.96412127594076,601.6561024670137,342.89220861396745,204.91896723277435,589.0569339157511,518.8367526713416,221.37552941990637,224.06349086571097
S1134,2,203,19.00764037893774,773.528267978611,514.2690395000117,341.85762337924695,773.6177439957409,736.270894690137,423.1909434551683,306.51038422880816
S12937,1,203,662.2095107331528,580.7204450384361,241.03499361268993,567.2844232783576,744.1509774727662,628.6358525026116,510.16207700496597,610.6705708568317
S13383,2,203,538.3098502487904,599.2256081413674,185.14701630067748,453.97544569848236,685.6956926673272,577.760539052213,407.71809621875025,493.8564427850783
S4930,1,203,205.86252766683435,149.38782935795015,714.3115573413065,309.75436354317844,136.14946581467157,96.66389902579984,237.72094122478163,351.5487486756234
S9201,1,203,136.43374424558453,741.5200740802483,399.0300486588718,298.1293156902798,726.396083302168,672.4386959617269,358.99590037188915,281.6277948874049
S9808,3,203,297.20322779822885,460.8079690589566,400.40630695636094,186.38416424489859,460.4276418914341,377.4125706613887,130.03251614518763,235.722374778038
S7426,1,203,520.2743746357994,330.3719121474644,454.1121469346602,424.35076599118395,465.08655410811207,346.28653689896544,334.6134316622951,479.39861066818855
S5748,1,203,51.92004320443697,320.11456430305697,668.6289868201184,137.87430428060262,328.6850906010461,326.25059075246907,153.63425326243328,150.20162531466661
S9603,2,204,166.33318661359056,605.845357020437,407.93525760548147,170.46000036728418,589.6737818954243,533.5119764117326,220.5578914645912,171.49458630585758
S2402,1,204,552.1151543995886,31.175663014549126,753.3638365179798,604.0590152905359,375.13465676658575,280.1319851993131,507.1040015514579,658.1131801590737
S9327,1,204,454.65570220204927,87.8587062990114,700.8534288369059,494.8463529464129,286.46753514463194,177.7023541979283,398.8367670804532,548.1582925974828
S2821,3,204,295.10339852631455,229.36591855168533,603.8425472263759,282.7524417237317,243.49884093833867,146.55206633575122,188.90006400205752,335.2618936633384
S11239,2,204,450.37306815448994,686.2496712338693,128.3292357155258,416.2736705330789,723.4986067170066,626.7697226032001,396.68808843876076,444.816406152074
S6474,1,204,357.96391187732365,244.35541450911106,567.6586575071112,317.4199205167622,290.9801108847271,179.6937930795883,219.78700549869833,372.43982501361177
S10167,2,204,395.6064671218299,589.1448361807883,238.763470419723,318.803487663578,613.0659934691236,518.9446388588391,288.31081673820904,354.5639941496078
S9348,4,204,709.4442859756837,603.1768231381219,252.74651335984524,618.6191373773354,792.2489298222914,675.7375687756505,562.395474573439,661.3322506378909
S1494,2,204,158.50691627649053,330.67732063543247,588.3386229553719,123.06911492929517,314.96396084073234,273.7165313031767,64.39369306184608,169.67651509835633
S863,5,204,494.3290121451906,187.18475517256073,598.3778636442413,461.1980237546064,360.18467683113886,240.61072411199314,363.4964773306729,516.9011886768634
S1218,2,204,404.9088827520575,514.6310129423282,298.6156159341242,301.65094239542884,547.884134679262,449.2873486620459,249.79119771621222,346.13814950657763
S7986,2,204,307.0434264551477,548.369473820836,326.793771166178,221.41512740991823,547.6914661151161,465.40369263051826,199.4196315890247,257.5941017592889
S7171,2,204,187.25589464691862,629.3531249379628,379.02661650830356,199.82186017488786,613.161206736791,552.7499075655688,242.7670756590006,202.89823774490924
S8392,1,204,55.43967137822019,783.937188343327,477.7243009614759,344.10910272163613,777.2723771442738,734.2262253527161,419.63230638034645,313.99876031685085
S6456,3,204,5.388322760285735,638.6288733727173,547.5101701282267,221.31564984504143,645.6564552095869,617.6200004167763,312.65311797291514,177.7700714199654
S4568,1,204,6.532753703812766,368.0200829601678,671.2899345048911,129.8663190875807,390.99793756778996,392.2423615379675,184.82435138982305,115.92645464720752
S10097,1,204,80.86392267120584,634.2196257937999,476.5497426401007,192.2508658682493,625.422480937053,584.1911690990971,270.76695673257893,165.33860503880035
S8608,1,204,609.434648346376,512.9008369760801,281.91370610637864,502.58054279416075,658.3309489953705,542.7018071785432,437.63381314751473,549.4518937674789
S1632,2,204,585.8500998452068,787.7578934289195,52.799546265788244,585.5279064972493,872.9954330139743,768.6056951844242,563.2824662888174,612.9805508141643
S83,5,204,42.53638918376596,502.70601299516045,565.6952183365336,90.3180675329093,504.7493234789203,479.9367989951097,188.01241386216836,37.88664813378371
S4704,2,204,351.77881719575464,597.8048170541697,260.15646491787777,285.0228096995119,607.1491732008867,519.2810425686621,265.78425747987103,317.0219271666944
S6587,3,204,109.26910258044859,226.8324690848453,700.3270756971215,217.61127743751143,221.26964948680984,220.34455098009022,179.20181539164932,247.7843516698921
S6914,2,204,755.635310135764,518.2550714133624,346.80548574418157,648.3122641806924,765.8228521797643,646.3183560205595,580.344262289365,695.6508293018737
S2873,1,204,708.3545078452004,143.74158057392341,664.0845314679419,668.2831545110316,546.1610809993824,435.48391203813156,572.0484572222292,724.3329254048965
S2277,2,204,567.9558116975551,485.6063300839829,300.7142245392124,458.26939907147766,610.6585636345956,495.97955898158256,390.3000099571716,506.53613654799045
S13823,1,204,544.2239127567514,68.31302449790834,716.0734904319086,573.3069726272998,370.6190289553355,267.6836163432885,475.9074897848027,627.8696166388229
S2057,1,204,31.601243350465058,383.89862893198483,641.7843622328912,100.2719370957696,395.4362440254284,387.5513479122293,158.8420063321968,91.19754498148805
S5968,1,204,730.1094393309365,630.0111413409991,250.1858541817203,645.8079921352468,826.0136013722156,709.5833240194713,592.0390611081456,687.333985762859
S9090,1,204,745.1219794652184,15.826958719971351,797.1692135387735,764.9369117168418,567.845532564332,473.0542023927837,667.2118854720588,820.6054318933016
S1376,4,204,498.6121681652035,370.07085865843044,415.66874674016094,394.15038405962935,477.9428475802819,361.92014765250974,308.6352940031528,448.23310152356146
S12185,1,204,173.7332105163591,378.07271078220526,542.4130103173366,90.94807811763054,361.8169316817013,311.7359755935211,18.742542572193802,144.95174196969714
S4480,1,204,17.2975335244951,180.92483120771217,793.839376987129,279.85280632275203,229.57240982218,277.21889765637536,268.8428253093172,292.45943844505683
S8339,3,204,798.0556731194014,759.424029942795,266.0574279760242,755.330381699097,968.3180724360956,853.1035313448399,712.891081891777,791.2298108774291
S5403,1,204,383.18798503188714,607.8462668314704,231.57949366596765,317.0125424787612,626.3850772222243,534.563206270912,293.43890548301823,349.8310038542345
S1763,3,204,549.7318398618357,176.5150459646061,608.011826603897,513.6065020182338,405.4631433840502,288.0195134026225,416.2251456930791,569.5150798044388
S11876,1,204,675.3345180063773,733.8671481488217,150.85120665394328,633.7485025790796,873.5003387181655,762.2877658477001,596.432535388412,667.9985638306018
S3037,1,204,625.4128809314684,573.632367234033,229.9808686278521,529.8662364412606,715.1751010518859,600.9956015907719,473.494746203966,573.1987474021141
S5423,2,204,790.8477245935173,433.82957734841074,435.00721017517134,679.3905837381964,742.1744296366957,621.6654717751212,602.2817103366458,730.0841243232007
S12389,1,204,756.7924822089861,312.2409810680213,522.3509590376223,658.654209137314,650.7192947674877,531.3444214764911,571.233629170409,712.8091534371887
S10737,2,204,387.46459383286657,603.508664998623,232.1942539551929,318.49626173599916,623.7183309728714,531.1856373663578,293.04092205923666,352.09812410256353
S6337,3,204,688.6605403370343,517.5337054007191,308.77834506834694,581.7320154888516,716.0835675281869,597.8908948330381,515.1556667043111,628.7996052823542
S7437,1,204,414.8370369239635,594.3046955740156,223.8299867541433,338.3061105455184,624.9443502114947,528.6543788425587,305.779989484109,374.41362382040893
S10031,1,204,237.1694190879742,687.5075183350181,311.4188339767255,273.6211607471448,673.9011429875378,604.8833949619034,304.510775200204,279.48703753173004
S10710,1,204,432.43179883874757,705.0050961175798,128.19827780336587,413.36426895432703,734.4766059057814,640.223417625907,399.9339795652857,438.9749319723234
S7405,2,204,761.4903625335692,750.7503724968751,230.77836725266897,718.5169763148876,938.4894849748293,824.2418498709418,677.2900461109797,754.0444791929267
S12825,1,204,790.768620872295,291.7180079649847,555.876177622778,696.1847621931171,672.4896378152557,554.1973661133981,607.8010599867231,750.5888722899692
S7735,1,204,274.60853365879973,229.5948880713957,612.0047550237024,269.71527365066027,234.47744718885272,145.67774836057967,178.1583057629339,321.1567493327967
S281,1,204,503.53248987887315,641.5777848642156,145.7668002121299,438.77637987128674,705.300504722351,601.8987098020148,403.794003394636,474.0148605688468
S2156,3,204,134.19134057954264,65.52959899581268,822.0775602207606,379.5787684866705,65.44112757883862,143.98671336561748,325.96344480632166,410.9222792035984
S7566,1,204,246.3547416218633,261.7117393362436,596.1200306019015,227.07202628064397,254.974307112538,180.39646552740956,136.84816842222557,278.3812385400542
S3834,2,204,258.0874469398124,450.40815709544563,432.61011677761485,146.66937935664663,441.5921316169376,366.95895563246097,93.00263822543091,197.40194276023618
S12512,2,204,177.26161146407514,229.36228151558512,659.259796664776,224.88727604464404,213.0891515345082,176.339643845665,157.79399807990146,266.964855908369
S10564,1,204,188.50989909680084,288.675513363203,603.6812509101418,173.73668663618096,272.6339023202843,223.0423226190805,97.94978784328183,221.29041411000372
S10548,2,204,18.951628145173682,674.1287373318629,525.8822500951067,247.65544821804315,676.6393449727527,644.1380658633667,334.7691693839739,208.548648216577
S12893,3,204,201.26046231693212,388.9042472657779,516.2349424901877,105.51352538585907,373.4021608966221,314.2310667235385,11.081106673781987,161.445896795468
S5119,1,204,182.9093852754612,302.4673900865871,595.6860739502316,158.89470978392677,286.2496851260159,237.92449682244103,84.47384536315361,206.80563363174656
S7008,1,204,778.0777694377875,779.3438799484167,244.96409918733588,745.9482566336358,971.2049151380841,857.1309291040908,706.8125466074473,780.3510859828101
S9577,2,204,51.762979710558724,36.99708630210159,888.9376046591406,411.7965556383855,127.21303703252114,230.07287449384194,376.10195038457454,433.1160583225173
S12981,3,204,196.98399196477015,283.0996447843355,603.5062390619408,182.56175227751135,267.553301499948,214.63432941855,103.71493874591667,230.74727449919015
S1370,3,204,500.8894920775747,244.41640298986204,540.8485136699377,437.72059996118355,395.9477772858857,275.4664086872824,341.4810044844091,493.7716075888619
S4202,2,205,301.29842628622504,186.0855070564586,641.5788789189868,320.5482275246636,210.27993513600344,104.9997753482454,229.13473478083645,371.5292357354965
S165,4,205,538.1209582823843,90.67762287572182,693.6411863323452,554.1782286211171,368.4354263332367,261.211318288282,456.58498071770543,609.01593528732
S5725,1,205,749.353165298562,616.0231117440245,273.9622364924997,660.4917404497775,828.8375058903523,711.5030755724607,604.183749408769,703.025194595065
S372,1,205,89.94696120856665,346.3826868072647,623.0679971653516,100.39871405250192,341.46564811894024,322.28165938718723,108.22584447770954,126.81244532225296
S8921,3,205,249.0181961203726,678.2783737413416,303.28132317073613,271.264562908125,665.8812172577899,594.9998320411146,297.4997663983467,280.1479957350321
S14142,1,205,98.78666760247201,291.357514182564,657.0212303936354,153.60472451356824,286.063089389559,273.4633062160444,132.17072171152614,182.45967787018213
S9714,2,205,439.97133260472776,559.1862233037161,243.64225437919563,347.9019663043301,603.1277950892832,502.41700563906085,303.41306400724415,388.6817823286135
S13793,1,205,656.7596930106813,95.39662664266544,699.9037820696109,647.3718190979515,485.96763559740185,379.9359299928361,549.796186827473,703.1864588047122
S2687,1,205,363.42494794925307,263.1794572918164,548.068473409701,310.3200573216913,309.2150277551277,198.99199518789743,212.5204288510784,365.8370584668536
S8696,1,205,281.53928368619364,440.21003304701753,426.27875117634636,170.05182588426618,436.5698110452121,356.3022771943875,105.71667009035718,221.8879908787796
S12644,2,205,627.540296384414,186.61978998324508,605.0866550437912,576.8219130002897,481.4097638153734,365.273422811872,480.6961236784693,632.8702210096025
S4479,1,205,244.90687170002127,59.79266704764559,779.746458537108,407.10452522044585,80.42263804335121,40.158285239833795,331.32490875387595,449.2765954742588
S6238,1,205,371.35420087073044,376.2128226970975,438.99703414905264,268.6211585391874,408.9287084079317,307.1297340990637,181.23233124861383,323.58376326117235
S12895,2,205,759.73820179447,368.6095767267511,473.4293858129145,652.6178796216582,680.7367061156983,560.4266765953641,569.6024261486411,705.4027223286796
S8859,3,205,134.21739400876805,721.8434188290149,403.80592268162735,278.33688500001466,706.8829668976853,653.690197170434,339.9153244073485,262.08707907760123
S14212,1,205,723.7254601079856,501.45448350167567,341.0512272012204,614.8355611105164,730.7580158696577,611.463597759261,545.5314463254806,662.8120866876042
S6009,1,205,497.44513669071716,794.5989714763011,37.17353306526155,521.0948578693738,841.6050097264442,744.0688040351932,510.6094891956731,543.3903005701487
S5232,2,205,781.137615802277,77.6579671950894,748.8895164841932,763.4685669122533,606.9729794534416,504.180079591907,666.630640114611,819.4999327674909
S147,1,205,743.6000761150221,539.8792098862467,322.52979777985445,639.2263202685818,771.2882605294416,652.3820438509186,574.0213291469059,685.5108796093791
S5529,1,205,40.279873598504246,438.3537489402135,602.1745303569696,71.51874956851529,443.75686764044167,426.19978684059066,158.80764056723433,38.191679211099135
S2772,1,205,218.06504238375373,242.33039548480778,626.9126640855875,228.45706168486655,229.707601681464,169.0014509289053,146.9009301294565,276.21723897799217
S12988,2,205,243.03532324666656,270.8478455186679,589.7531626860205,217.7670237760204,262.9305845410413,189.97142222750088,127.15526301091741,269.36695312862116
S9157,1,205,709.0788085167982,551.599017591907,291.7127621281918,607.0729526549136,754.5776108306528,636.7126785838952,544.269477278908,652.5406629898745
